史蒂文·布兰德/索菲亚·海林/汤姆·希林,1009579/1045338/1005071
梁永斌/曾宝仪/亚宁,1328355/1252428/1354961
江口洋介/福山雅治/石田壹成/酒井法子/大路惠美/山本耕史/山本圭/清水纩治/小木茂光/内田有纪,1088015/1006103/1038394/1005916/1317671/1161267/1012812/*/1038695/1040887
韩孝周/池珍熙/李素妍/裴秀彬/金裕贞/徐荣柱,1032675/1010449/1314774/1314538/1313572/1318606
Kevin Miranda/Yann de Monterno,*/*
NotDefined,NotDefined
基思·艾伦/Dave Atkins,1019138/*
Keith Jordan/Adamo Ruggiero/Hallee Hirsh,*/*/*
葛尔·哈罗德/兰迪·哈里森/哈尔·斯帕克斯,1010599/1040662/1027304
葛尔·哈罗德/兰迪·哈里森/哈尔·斯帕克斯,1010599/1040662/1027304
葛尔·哈罗德/兰迪·哈里森/哈尔·斯帕克斯,1010599/1040662/1027304
葛尔·哈罗德/兰迪·哈里森/哈尔·斯帕克斯,1010599/1040662/1027304
哈尔·斯帕克斯/葛尔·哈罗德/兰迪·哈里森/斯科特·洛威尔/彼得·派格/克里斯·波特/米歇尔·科鲁尼/西娅·吉尔/莎朗·格拉斯/Jack Wetherall,1027304/1010599/1040662/1122964/1018170/1049744/1040806/1000337/1055460/1313438
周冬雨/林更新/隋凯/王啸坤/龚格尔/李岷城/赵思园/曹阳/张子枫/李砚/石兆琪/杜扬/周浩东/姜志刚/张小北/孙德元/凯伦·阿姆斯特朗/约翰·布埃诺/大卫·肯尼斯·沃恩/迈克尔·J·吉拉普/奈津子/Dan van wert/Dan kern/赵泽文/冯千卉/陈一榕,1274224/1314535/1319315/1315185/1331536/1318702/1337325/1337326/1274254/1340455/1315058/1330983/1316046/1340171/1317950/1374627/1374628/1374626/1341589/1374629/1374625/*/*/1318749/*/1335622
NotDefined,NotDefined
梅丽莎·劳奇/盖瑞·科尔/托马斯·米德蒂奇/塞巴斯蒂安·斯坦/塞西莉·斯特朗/海利·路·理查森/戴尔·拉乌尔/埃勒里·斯派比利/海蒂·莱万多夫斯基/迈克尔·肖姆斯·维尔斯,1274987/1049563/1339676/1021985/1324201/1337910/1355920/1232569/1262983/1167784
罗伯特·泰勒/奥黛丽·托特/赫伯特·马歇尔,1022708/1036929/1055639
周润发/刘亦菲/苏有朋/玉木宏/伊能静/邱心志/姚橹/倪大红/牛犇/罗家英/保剑锋,1044899/1049732/1050540/1014473/1107699/1313027/1274497/1274306/1275893/1108968/1044611
杰瑞米·布雷特/大卫·布克/娜塔莎·理查德森/乔斯·雅克兰德,1041186/1076377/1048122/1032034
NotDefined,NotDefined
何沛东/梁十一/马衍亭,1286718/*/*
李俊赫/张钧甯/朱梓骁/武艺/郑爽/刘美含/洪辰,*/*/*/*/*/*/*
弗兰克·奥兹/吉姆·汉森/Dave Goelz,1019054/1027893/*
詹妮弗·莫里森/拉娜·帕瑞娅/金妮弗·古德温/乔希·达拉斯/Robert Carlyle,1000022/1009344/1017930/1036676/*
詹妮弗·莫里森/杰瑞德·吉尔摩尔/金妮弗·古德温/乔希·达拉斯/拉娜·帕瑞娅/拉法埃尔·沙巴拉格,1000022/1240046/1017930/1036676/1009344/1144053
豪斯顿·塞奇/帕特里克·施瓦辛格/泰伊·谢里丹/莎拉·玛卢库·莱恩/大卫·科恩查内/莎拉·杜蒙/洛根·米勒/马修·卡德罗普/布莱克.安德森/德鲁·德勒格,1335913/1050048/1328390/1199503/1049670/1335225/1004893/1204213/1325543/1350560
刘德华/莫文蔚/林家栋/黄日华/应采儿/冯小刚/薛立贤/李冰冰/田蕊妮/杜汶泽/张燊悦,1054424/1018248/1050329/1050735/1019372/1274255/*/1040990/*/1019343/1020713
朗·普尔曼/丹尼尔·埃米尔福克/嘉蒂斯·维泰特/多米尼克·皮侬/让-克洛德·德雷菲斯/Geneviève Brunet/Odile Mallet/塞尔日·梅兰/吕菲斯/迪基·奥尔加多/Pierre-Quentin Faesch/让-路易·特兰蒂尼昂,1002688/1000835/1274847/1128740/1082725/1067701/1118223/1330182/1142111/1091040/1090091/1036852
凯瑟琳·德纳芙/皮埃尔·克里蒙地/米歇尔·摩根/米歇尔·皮科利,1054511/1028052/1032521/1016618
魏启明/郭凯敏/吕丽萍/杨彦强/王雁,1339739/1314137/1121101/1369682/1352899
NotDefined,NotDefined
NotDefined,NotDefined
克里斯蒂娜·里奇/罗茜·欧唐内/索拉·伯奇/梅兰尼·格里菲斯/盖比·霍夫曼/黛米·摩尔/Ashleigh Aston Moore/丽塔·威尔逊,1035653/1002756/1031804/1025204/1013811/1047988/1136502/1041124
黛茜·贝茨/乔治娜·海格/查尔斯·丹斯/朱利安·麦克马洪/迈克·沃格尔/雅艾尔·斯通/科尔姆·米尼/阿什利·祖克曼/奥赛·伊克希尔/海利·马格纳斯,1317234/1319222/1027299/1022659/1027793/1329953/1019029/1315353/1338864/1353493
Boris Tokarev/塔雅娜·德鲁比奇/Irina Malysheva/Yuri Agilin/谢尔盖·沙库罗夫,1349848/1018720/1117653/1349849/1142245
游安顺/田丰/梅芳/唐如韫/萧艾/吴素莹/陈淑芳/辛树芬/严圣华/周栋宏/陈汉文/胡翔评/林崇文/高重黎/陶德辰/陈志贞/江宝德/张寧/罗泽中/罗诚业/张家宝/罗勋琳/刘国宾,1339114/1019621/1324911/1339111/1275727/1373724/1339273/1274698/1373725/1373726/1373727/1373729/1373730/1373731/1352716/1373841/1373732/1373837/1373838/1373734/1373733/1373839/1373840
泷泽秀明/有冈大贵/门胁麦,1001484/1002071/1329131
Hannah Cagwin/Aeona Cruz/Liv Bagley/Shylee Sagle/Danika Toolson/Nicole Hamilton/Emma Winslow/Elle Walker/Jerry Cortese/Kit Thompson/Amy Dowd/Teresa Cocas/Stephanie Federico/Tamara Hutchins/Deb Hultgren,*/*/*/*/*/*/*/*/*/*/*/*/*/*/*
伊恩·哈特/Claire Hackett/Anthony Borrows,1027347/*/*
杨丞琳/余文乐/江若琳/何浚尉/林家栋/谷祖琳/林司敏/徐正溪/周俊伟,1018547/1041510/1275719/1332561/1050329/1045825/1315224/1313748/1001466
凌云/凌波/龙飞,1048884/1275079/1007223
迈克尔·恩奎斯特/劳米·拉佩斯/Michalis Koutsogiannakis/Anders Ahlbom,1041155/1013796/*/*
NotDefined,NotDefined
桑杰·达特/伊尔凡·可汗/康格娜·拉瑙特/古山·格罗维,1025276/1108861/1032268/1049526
Colleen Porch/Aiden Kersh/里奇·卡尼佩/Sean Johnson/Holden Thomas Maynard/Kali Majors/Joel Bryant/Gene Witham/Tanner Ethan Todd/Chip Lane/Kenny Banes/Tom Fendley/Alan Nesbit/Noelle Monteleone/Jeffrey Hill,*/*/1206600/*/1227662/1211084/*/1162724/*/1256556/*/*/*/*/*
约翰·加菲尔德/托马斯·戈梅斯/玛丽·温莎,1032294/1098790/1036729
扎德尔·弗赫/Paulo Autran/José Lewgoy/Glauce Rocha/Paulo Gracindo/Hugo Carvana/Danuza Leão,1025696/*/*/1141734/1093409/1020030/1123372
查尔登·海斯顿/雷克斯·哈里森/黛安妮·赛琳托,1027817/1032073/1027409
权相宇/郑丽媛/马东锡/张荣男/李美度,1223767/1181873/1322205/1170566/*
约翰·雷吉扎莫/威廉姆·H·梅西/菲丽西提·霍夫曼/蔡斯·凯利/迈克·艾普斯/艾莫里·科恩/希瑟·林德/保罗·斯帕克斯/保罗·鲍格才/杰夫·利马/Chris Caldovino/Tariq Trotter/Al Calderon/Deema Aitken/Grace Van Patten,1010561/1031892/1036429/1323860/1040592/1033093/1335637/1325832/1337958/1328891/*/1156015/*/*/*
卡梅隆·迪亚兹/安松·蒙特/托妮·科莱特/理查德·布基/雪莉·麦克雷恩,1054422/1032099/1041108/1022752/1048130
凯瑟琳·温妮克/杰伊·巴鲁切尔/库尔特·拉塞尔/马特·狄龙/特伦斯·斯坦普/戴文·博斯蒂克/克里斯·达玛托普拉斯/杰森·琼斯/肯尼斯·威尔什/尤金·里皮斯基,1036354/1002664/1031814/1004583/1010570/1040655/1090227/1018095/1000382/1041403
Shirley Temple/Robert Young/Alice Faye,*/*/*
布拉德·皮特/本尼西奥·德尔·托罗/杰森·斯坦森/丹尼斯·法里纳/维尼·琼斯/拉德·舍博德兹加/阿兰·福德/连尼·詹姆斯/艾文·布莱纳/杰森·弗莱明/斯蒂芬·格拉汉姆,1054452/1041005/1049484/1031993/1013804/1025225/1088735/1027381/1004679/1027179/1025229
鲁伯特·格林特/多格雷·斯科特/爱德·维斯特维克/卢克·帕斯夸尼洛/卢锡安·拉维斯科特/菲比·黛内芙,1012517/1036368/1025139/1004727/1361628/1362635
007/007+1/007+2,*/*/*
莎朗·斯通/威廉·鲍德温/汤姆·贝伦杰,1031822/1031925/1019024
平川大輔/霧ヶ峰紗羅/日野真冬/木下透/平田裕香,*/*/*/*/*
이윤선/卢素兰/이기웅/葵司,*/1354051/*/1324838
Sylvia Kristel/Howard Hesseman/Eric Brown,*/*/*
卡尔海因茨·伯姆/莫伊拉·希勒/安娜·玛西/玛克辛·奥德丽/Brenda Bruce,1032440/1014297/1025317/1048407/1069498
町田啓太/佐々木心音/中村映里子/八木将康/久住翠希/松野井雅/川籠石駿平,*/*/*/*/*/*/*
王李丹妮/周冠廷/庄馨/姜震昊,*/*/*/*
道斯·巴特勒/保罗·费斯/Lillian Randolph,1078675/1054237/1148690
奥黛丽·赫本/彼得·奥图尔/埃里·瓦拉赫/休·格里夫斯/夏尔·博耶,1054449/1025208/1036385/1019173/1049930
乌苏拉·安德丝/斯坦利·贝克/大卫·沃纳,1031943/1032189/1025251
利诺·文图拉/Jacques Brel/查尔斯·登纳/约翰尼·哈里戴,1009661/1000833/1018631/1018266
朱利安·格洛弗/丽赛特·安东尼/帕特里克·博金/Ian Ogilvy/比利·穆瑞/Tanya Franks,1002790/1027894/1007082/1131214/1021817/1284110
NotDefined,NotDefined
Paul Robeson/Eslanda Robeson/Hilda Doolittle,*/*/*
李采潭/Choi Chae-il (최채일)/Chae Ye-jin (채예진)/Moon Jae-hoon (문재훈),1354841/*/*/*
金丽妮/郑云姬/尹日峰,*/*/*
胡慧中/李赛凤/黄光亮,*/*/*
Bette Davis/Glenn Ford/Dane Clark,*/*/*
杰弗里·拉什/艾米丽·沃森/苏菲·奈丽丝/本·施耐泽/尼科·利尔施/约阿希姆·保罗·阿斯波克/克斯腾·布劳克/希尔德加德·斯罗德/桑德拉·内德勒夫/卡莉娜·N.维斯,1010543/1013814/1323944/1335298/1265790/1057617/1278817/1232010/1134111/1166158
Nevena Kokanova/拉德·马尔科维奇/Mikhail Mikhajlov,1114011/1119212/1120067
马克·沃尔伯格/查理兹·塞隆/爱德华·诺顿/唐纳德·萨瑟兰/杰森·斯坦森/茅斯·达夫/赛斯·格林/凯莉·布鲁克/弗兰基·G/奥莱克·克鲁帕/Mary Portser,1035674/1018991/1035676/1010556/1049484/1036449/1004591/1036436/1303033/1316640/1130561
肖恩·康纳利/凯瑟琳·泽塔-琼斯/文·瑞姆斯/威尔·帕顿/莫里·柴金,1018982/1056058/1048129/1019066/1025292
梅尔·吉布森/海伦·亨特/玛丽莎·托梅/阿伦·阿尔达/艾什莉·约翰逊/马克·费厄斯坦/罗伦·荷莉/德尔塔·伯克/瓦莱丽·佩莱恩/朱迪·格雷尔/丽莎·艾德尔斯汀,1054530/1019017/1047974/1007030/1027120/1016661/1041113/1055941/1049642/1009256/1017940
梁朝伟/邱淑贞/葛民辉/刘锦玲/乔宏/黄秋生/文隽,1115918/1048296/1017040/1111255/1032432/1050076/1274823
堀北真希/小栗旬/生田斗真/冈田将生/水岛宏/山本裕典/木村了/上川隆也/绀野真昼/石垣佑磨,1028076/1014229/1180142/1274453/1000146/1274359/1030431/1045991/1313467/1276179
堀北真希/小栗旬/生田斗真/美波/萬田久子/岩佐真悠子/水嶋ヒロ/山本裕典/岡田将生/木村了/石垣佑磨/姜暢雄/城田優,*/*/*/*/*/*/*/*/*/*/*/*/*
让-皮埃尔·利奥德/德菲因·塞里格/克洛德·雅德/迈克尔·朗斯代尔,1022553/1000594/1028092/1035664
杰瑞米·艾恩斯/丽芙·泰勒/西妮德·库萨克/约瑟夫·费因斯/蕾切尔·薇兹/伊格纳齐奥·欧力瓦,1031216/1041027/1004776/1047983/1018989/1315407
朱莉娅·罗伯茨/裘德·洛/娜塔莉·波特曼/克里夫·欧文/科林·斯廷顿/Nick Hobbs,1054532/1010510/1054454/1025147/1152402/*
蓝正龙/隋棠/白歆惠,*/*/*
金雅中/周元/车太贤/朴哲民/白道彬,1028329/1316888/1185404/1218750/*
NotDefined,NotDefined
雪琳·芬/理查德·泰森/路易丝·弗莱彻/伯尔·艾弗斯/克里斯蒂·麦克尼科尔/马丁·休伊特/胡安妮塔·摩尔/唐·加洛维/米莉·佩金斯/米拉·乔沃维奇/赫夫·维勒查泽/戴布思·格里尔/Luisa Leschin/南茜·费什/Sharon Madden,1004609/1007041/1010639/1019152/1049609/1005056/1134816/1022939/1048238/1025154/1045044/1093941/1289839/1032339/1116114
詹姆斯·卡格尼/Ralph Bellamy/Patricia Ellis,1010624/*/*
兰贝托·马乔拉尼/恩佐·斯泰奥拉/莉安拉·卡雷尔/吉诺·萨尔塔梅伦达/Vittorio Antonucci,1050493/1041637/1046025/1344649/1362728
奈杰尔·安东尼/鲁思·拉贾·麦克考尔,1060092/1326197
耿乐/孔琳/张嘉译/丁嘉丽,1274576/1015186/1275044/1038974
文森特·卡索/露德温·塞尼耶/马修·阿马立克/塞缪尔·勒·比汉/热拉尔·朗万/奥利维埃·古尔梅/乔治·威尔森/米歇尔·迪绍苏瓦/安妮·康斯金尼/洛尔·玛尔萨克/Alain Fromager/阿兰·杜泰/Arsène Mosca/Christophe Vandevelde/Luc Thuillier/克蕾蒙丝·西尔莱,1036377/1010628/1040679/1040831/1019225/1012611/1168073/1082006/1018387/1005189/*/1028755/1180893/*/1153036/1339089
周华健/吴彦祖/叶佩雯/张可颐/黎耀祥/梁烈唯/程可为,1038045/1027502/1005971/1073994/1274440/1275266/1275619
泰伊·谢里丹/ 奥利维亚·库克/本·门德尔森/西蒙·佩吉/马克·里朗斯/T·J·米勒/汉娜·乔恩·卡门/丽娜·维特/拉尔夫·尹爱森/朱莉娅·尼克森/利蒂希娅·赖特/阿玛尼·杰克森/雅各布·贝特兰德/Kae Alexander/Kiera Bell,1328390/1327806/1000248/1035648/1014239/1248294/1350528/1255571/1108378/1134173/1356810/1372894/1333484/*/*
Anita Rani,*
斯特兰·斯卡斯加德/Maria Johansson/汉斯·艾尔佛森/帕尔·麦尔伯格/Lena-Pia Bernhardsson/Nils Ahlroth/Lars Amble/Carl-Åke Eriksson/Cecilia Walton/Wallis Grahn/Else-Marie Brandt/约斯塔·埃克曼/Carl Billquist/莱娜·尼曼/伯恩·安德森,1017918/1104869/1012610/1129448/1065888/1059826/1060737/1079171/1165024/1091515/1077248/1090118/1065778/1018577/1005090
艾米·波勒/菲利丝·史密斯/理查德·坎德/比尔·哈德尔/刘易斯·布莱克/敏迪·卡灵/凯特林·迪亚斯/戴安·琳恩/凯尔·麦克拉克伦/波拉·庞德斯通/鲍比·莫尼汉/宝拉·佩尔/大卫·戈尔兹/弗兰克·奥兹/乔什·库雷/弗利/约翰·拉岑贝格/卡洛斯·阿拉斯拉奇/皮特·萨加尔/拉什达·琼斯/罗里·艾伦/约翰·齐甘/雪莉·琳恩/拉瑞恩·纽曼/帕丽斯·冯·戴克,1049515/1150089/1041144/1017902/1049742/1009334/1343584/1053615/1031874/1056172/1204579/1345702/1097757/1019054/1348615/1027333/1002680/1057634/1350745/1031815/1057987/1350746/1348618/1131524/1348620
Takeharu Kunimoto,*
郑俊镐/郑雄仁/郑云宅/吴胜恩/朴俊奎/金相中/任昌丁,1028544/1313974/1366608/1007920/1330890/1315571/1116858
郑俊镐/郑云宅/郑雄仁/金相中/崔允英/河东勋/韩孝周,1028544/1366608/1313974/1315571/1322333/1228276/1032675
周杰伦/黄秋生/铃木杏/杜汶泽/钟镇涛/陈冠希/余文乐/陈小春/津村和幸/阿部力/田中千绘/刘畊宏,1048000/1050076/1045413/1019343/1033223/1076665/1041510/1075760/*/1005883/1023805/*
三木真一郎/岩田光央/川澄绫子/石冢运升/矢尾一树/高木涉/西村知道/子安武人/关智一/田中正彦/川原和久/神奈延年/有本钦隆/山崎巧/桧山修之/藤原启治/根谷美智子/嘉数由美/冈野浩介/细井治,1036235/1023352/1003583/1048539/1020058/1025675/1020941/1054354/1050981/*/1111459/1019948/1006580/1329819/1050765/1028837/1029701/1020284/*/*
三木真一郎/子安武人/关智一/石冢运升/岩田光央/矢尾一树/高木涉/西村知道/川澄绫子/柚木凉香,1036235/1054354/1050981/1048539/1023352/1020058/1025675/1020941/1003583/1017047
三木真一郎/岩田光央/石冢运升/川澄绫子/矢尾一树/西村知道/子安武人/关智一,1036235/1023352/1048539/1003583/1020058/1020941/1054354/1050981
NotDefined,NotDefined
三木真一郎/岩田光央/川澄绫子/石冢运升/西村知道/高木涉/矢尾一树/古泽彻/子安武人/关智一,1036235/1023352/1003583/1048539/1020941/1025675/1020058/*/1054354/1050981
三木真一郎/岩田光央/かかずゆみ,*/*/*
三木真一郎/子安武人/关智一,1036235/1054354/1050981
根谷美智子/嘉数由美/藤原启治/桧山修之,1029701/1020284/1028837/1050765
NotDefined,NotDefined
宫野真守/中村悠一/内田真礼/小野大辅/平田广明/白石稔/三木真一郎,1018576/1274454/1319106/1045785/1025580/1030509/1036235
林子祥/缪骞人/马斯晨/刘德华/奇梦石/郝嘉陵,1029253/1023743/1274387/1054424/1316147/1328148
大泉洋/户田惠梨香/满岛光/内山理名/阳月华/木村绿子/木场胜己/神野三铃/武田真治/北村有起哉/桥本润/山崎一/磨赤儿/中村贺津雄/树木希林/堤真一/山崎努/高畑淳子,1184188/1023151/1037118/1042544/1318002/1323325/1353414/1351579/1160198/1315943/1034711/1054024/1321432/1048674/1014853/1151079/1037053/1031429
李连杰/金城武/刘德华/徐静蕾/郭晓东/顾宝明/石兆琪/王奎荣/汪汐潮/周波,1025146/1027883/1054424/1000571/1274230/1285575/1315058/1274671/1326518/1319320
周润发/施明/高妙思,*/*/*
乔治·奥里克/Le Comte de Beaumont/Le Vicomte de Noailles/Marie-Laure de Noailles,1008156/*/1027762/*
NotDefined,NotDefined
藤浦惠/金子弘幸/吉田將基/籐田浩/真島寵治/獨古洋乎,1317587/*/*/*/*/*
NotDefined,NotDefined
杰弗里·塔伯/盖比·霍夫曼/艾米·兰德克/杰伊·杜普拉斯/朱迪斯·赖特/布莱德利·惠特福德/梅罗拉·哈丁/凯瑟琳·哈恩/科雷西·克莱门斯/珍妮·奥哈拉/卡罗琳·阿隆/Alex MacNicoll/亚历珊德拉毕林思/Luzer Twersky/Hari Nef,1010578/1013811/1027383/1031908/1004669/1027158/1010566/1022649/1337761/1032290/1025327/*/1217332/1271479/1353954
杰弗里·塔伯/艾米·兰德克/朱迪斯·赖特/Ryan Babcock/Lateefah Holder/Peggy Lu,1010578/1027383/1004669/*/*/*
杰弗里·塔伯/盖比·霍夫曼/艾米·兰德克/杰伊·杜普拉斯/梅罗拉·哈丁/朱迪斯·赖特/罗布·许贝尔/亚历珊德拉毕林思/凯瑞·布朗斯腾/艾比·莱德·弗特森/劳伦斯·普莱斯曼/Zackary Arthur/科雷西·克莱门斯/凯瑟琳·哈恩/阿利维亚·阿林·林德,1010578/1013811/1027383/1031908/1010566/1004669/1174693/1217332/1186322/1343373/1010746/*/1337761/1022649/1340695
凯文·贝肯/伊丽莎白·苏/乔什·布洛林/金·迪肯斯/格雷戈·格伦伯格/罗娜·迈特拉,1009260/1027140/1004568/1087137/1009363/1022569
姜思达,1360372
克里斯蒂安·史莱特/彼得·费辛利/Laura Regan,1022597/1036306/*
志麻いづみ/宮井えりな/飛鳥裕子,*/*/*
蒂莫西·斯波/保罗·杰森/多萝西·阿特金森/玛丽昂·贝利/卡尔·约翰逊/鲁斯·西恩/Sandy Foster/Amy Dawson/莱丝利·曼维尔/马丁·萨维奇/理查德·布雷默,1031872/1345121/1342774/1342775/1110413/1297383/1345120/1345119/1032219/1319600/1077770
NotDefined,NotDefined
Yul Kwon,1253148
NotDefined,NotDefined
NotDefined,NotDefined
倪大红/梅婷/奇道/宋迎春/郑铮/高群书,1274306/1047083/*/*/1274516/1274943
何炅/王嘉尔/张亮/大张伟/杜淳/黄绮珊/沈梦辰,1313023/1343514/1335644/1333719/1016663/1337619/1327799
津田健次郎/杉田智和/图特哈蒙/山新/藤新/李璐 ,1194806/1028815/1343032/1334349/1352712/1355209
大森南朋/松田龙平/栗山千明/中尾彬/柴田恭兵,*/*/*/*/*
大森南朋 Nao Omori/栗山千明 Chiaki Kuriyama/柴田恭兵 Kyohei Shibata/松田龙平 Ryuhei Matsuda/远藤宪一 Kenichi Endo/玉山铁二 Tetsuji Tamayama/Gregory Pekar ....David Blackman/中尾彬 Akira Nakao/Christopher Pellegrini ....Jim Brown,*/*/*/*/*/*/*/*/*
NotDefined,NotDefined
NotDefined,NotDefined
罗伯特·雷德福/费·唐纳薇/克里夫·罗伯逊/马克斯·冯·叙多夫/约翰·豪斯曼/Addison Powell/沃尔特·麦金恩/蒂娜·陈/Don McHenry/Jess Osuna/Dino Narizzano,1053617/1013857/1049774/1002675/1050012/1127325/1123740/1280578/1124440/1133598/1034052
Jesse Vint/Dawn Dunlap/June Chadwick,*/*/*
亨利·方达/查尔斯·布朗森/罗伯特·瑞安/达纳·安德鲁斯/乔治·蒙哥马利/泰·哈丁/皮耶尔·安杰利/皮耶尔·安杰利 Pier Angeli/Werner Peters/Hans Christian Blech/Werner Peters/特利·萨瓦拉斯/Karl-Otto Alberty/特利·萨瓦拉斯 Telly Savalas,1048150/1041133/1146105/1014034/1050045/1016734/1018068/*/1132896/*/*/1007045/*/*
杜雨露/张志忠/郑晓宁/杜志国/曹培昌/王志飞/海燕/马丽,*/*/*/*/*/*/*/*
斋腾达雄 /青木富夫/坂本武,1141228/1029129/1051818
樊尚·埃尔巴兹/格雷戈里·德朗杰尔/梅兰妮·贝尔内尔,1005299/1000942/1014503
志水正義/清末裕之/泉谷しげる,*/*/*
史蒂夫·麦奎因/鲍比·达林/费斯·帕克/哈里·古蒂诺/詹姆斯·柯本,1002693/1045117/1126757/1017874/1049562
黒木メイサ/菊地凛子/佐伯日菜子/イアン・ムーア/藤木義勝,*/*/*/*/*
肖恩·康纳利/特瑞沃·霍华德/维维恩·莫坚特/伊安·邦纳/彼得·鲍勒斯,1018982/1055551/1121075/1010713/1027986
Alejandro Jodorowsky,*
陈百强/翁静晶/毛舜筠/庄静而/冯淬帆/胡燕妮/严秋华/黄德发/戚美珍/傅玉兰/周秀兰/霍洁贞,1073785/1316180/1274338/1317366/1274503/1042608/1340610/*/1015346/*/1322380/*
凯特·卡普肖/莉·汤普森/凯利·普雷斯顿/拉里·B·斯科特/杰昆·菲尼克斯/泰特·多诺万/汤姆·斯凯里特/Barry Primus,1040572/1019014/1027152/1025282/1047979/1027848/1049603/1007203
于纯绵/刘江/曲云,*/*/*
弗兰克·辛纳特拉/斯特林·海登,1036413/1002760
黛薇卡·霍内/可林桑拉铺·皮木颂克朗/萨哈拉·桑卡布理查,1316776/1364080/1315561
李光洙/李天熙/朴宝英/张光,1314176/1171476/1266979/1320452
佐佐木希/金钟云/吹越满/布施绘里,1005472/*/1008302/1051850
尚格·云顿/鲍沃斯·布斯/雷蒙德·J·巴里,1027149/1018001/1032043
朴恩惠/任豪/金在满,1033363/*/*
金裕贞/金瑞亨,1313572/1042142
苏怡贤/李钟赫/金永俊,1275468/1314814/*
徐子珊/吴卓羲/马浚伟/廖碧儿/杨思琦/米雪/岳华,*/*/*/*/*/*/*
伊科·乌艾斯/唐尼·阿兰西亚/乔·塔斯利姆/皮埃尔 格伦特/雅彦·鲁伊安/雷·萨亥塔彼,1319990/1319991/1319994/1319992/1319993/1341926
伊科·乌艾斯/朱莉·埃斯特尔/雅彦·鲁伊安/阿里芬·普特拉/唐尼·阿兰西亚/奥卡·安塔拉/北村一辉/蒂奥·帕库苏德沃/松田龙平/远藤宪一/玛莎.蒂莫西/Cecep Arif Rahman/Alex Abbad,1319990/1235271/1319993/1333217/1319991/1231070/1012650/1187328/1045454/1080463/1339544/1341924/1341925
安德烈·米亚赫科夫/安德烈·罗斯托茨基/瓦西里·兰诺沃依/弗拉基米尔·巴索夫/彼得·谢尔巴科夫/奥列格·巴希拉什维利/瓦莲京娜·季托娃/鲍里斯拉夫·布隆杜科夫/Sergei Ivanov/列夫·佩尔菲洛夫/伊万·雷若夫/费奥多尔·尼基金/Dmitri Orlovsky/弗拉基米尔·萨莫伊洛夫/Nikolay Smorchkov,1129881/1144717/1016932/1025629/1144987/1029019/1149368/1070796/1109406/1008426/1143620/1136673/1129930/1034437/*
鲍勃·纽哈特/克里斯蒂安·凯恩/简·库丁/约翰·金/约翰·拉尔奎特/林蒂·布丝/马特·弗里沃/诺亚·怀尔/丽贝卡·罗梅恩/莱斯丽-安·布莱德,1129110/1009279/1055537/1323281/1036490/1000180/1013864/1017956/1040527/1317126
布鲁斯·戴维森/斯坦娜·卡蒂克/诺亚·怀尔,1010630/1044731/1017956
冈田准一/荣仓奈奈/田中圭/福士苍汰/西田尚美/桥本润/铃木一真/栗山千明/石坂浩二,1042052/1006036/1011150/1315081/1006093/1034711/1030048/1027322/1109420
井上麻里奈/前野智昭/铃木达央/泽城美雪/石田彰,1006332/1312872/1274746/1019908/1042150
冈田准一/荣仓奈奈/田中圭/福士苍汰/土屋太凤/中村苍/西田尚美/桥本润/相岛一之/中原丈雄/相築彰子/松坂桃李/栗山千明/石坂浩二,1042052/1006036/1011150/1315081/1315335/1313341/1006093/1034711/1038825/1319743/1356198/1265728/1027322/1109420
冈田准一/荣仓奈奈/田中圭/福士苍汰/西田尚美/桥本润/土屋太凤/松坂桃李/栗山千明/石坂浩二/中村苍/铃木达央,1042052/1006036/1011150/1315081/1006093/1034711/1315335/1265728/1027322/1109420/1313341/1274746
NotDefined,NotDefined
本·金斯利/阿万·乔贾,1054393/1004655
NotDefined,NotDefined
余男/巴特尔/森格,1050430/*/*
杨丞琳/颜毓麟/路斯明/张复建/陈季霞/张耀仁/谢盈萱/刘冠廷/吴岳擎/林意箴/范宸菲,1018547/1364692/1317888/1333277/*/*/*/*/*/*/*
杨丞琳/颜毓麟/吴岳擎/林意箴,1018547/1364692/*/*
田中丽奈/田中圭/福士诚治/菜叶菜/石野真子/青山美乡/鲇川桃果,1018750/1011150/1275370/1318924/1006028/*/1354324
石川界人/水濑祈/前野智昭/小仓唯/小野贤章/佐仓绫音/熊谷健太郎/三宅晴佳/花泽香菜/天﨑滉平/户松遥/浪川大辅,1327730/1339673/1312872/1314690/1323336/1321489/1377647/1377649/1034028/1377651/1006707/1001127
卡洛·朗白/加里·格兰特/凯·弗朗西斯,1027901/1053563/1014303
NotDefined,NotDefined
翟乃社/陈道明/雷恪生,*/*/*
斯特凡·奥德朗/让·雅南/Antonio Passalia/Pascal Ferone/Mario Beccara,1041321/1009841/*/*/*
罗斯科·阿巴克尔/巴斯特·基顿/阿尔·圣约翰/Josephine Stevens/Arthur Earle,1002847/1031792/1054372/1157773/*
王广民/李小六/贺林/姚武育/段林菊,*/*/*/*/*
江虹 朱牧 田青,*
彼特·麦尼科/Caitlin Clarke/拉尔夫·理查德森,1000169/1073724/1036710
薛皓文/詹思萌/任萧楠/张歆莹,1330995/1362613/*/*
